fault_id,timestamp,day_of_week,hour_of_day,shift_at_fault,base_location,fault_latitude,fault_longitude,error_code,response_time_minutes
11483.0,2016-01-28 16:49:00,Thursday,16.0,Shift_2,Station_17,19.370893,-99.094143,H-300 (Hydraulic),41.0
11484.0,2016-01-29 19:24:00,Friday,19.0,Shift_3,Station_15,19.38013,-99.10041,E-401 (Electrical),28.0
11485.0,2016-01-29 10:46:00,Friday,10.0,Shift_1,Station_17,19.369629,-99.094604,M-205 (Mechanical),26.0
11486.0,2016-01-29 09:44:00,Friday,9.0,Shift_1,Station_8,19.414128,-99.125364,S-101 (Signaling),36.0
11487.0,2016-01-29 06:17:00,Friday,6.0,Shift_1,Station_10,19.404304,-99.11949,E-401 (Electrical),25.0
11488.0,2016-01-29 15:19:00,Friday,15.0,Shift_2,Station_18,19.364736,-99.089875,M-205 (Mechanical),37.0
11489.0,2016-01-29 13:23:00,Friday,13.0,Shift_2,Station_1,19.450799,-99.150225,E-401 (Electrical),31.0
11490.0,2016-01-29 19:21:00,Friday,19.0,Shift_3,Station_5,19.429604,-99.135319,E-401 (Electrical),27.0
11491.0,2016-01-30 12:15:00,Saturday,12.0,Shift_2,Station_9,19.410941,-99.122386,M-205 (Mechanical),39.0
11492.0,2016-01-30 22:01:00,Saturday,22.0,Shift_3,Station_18,19.364267,-99.091168,E-401 (Electrical),44.0
11493.0,2016-01-30 06:45:00,Saturday,6.0,Shift_1,Station_6,19.425008,-99.132774,M-205 (Mechanical),34.0
11494.0,2016-01-31 12:52:00,Sunday,12.0,Shift_2,Station_12,19.394965,-99.112155,M-205 (Mechanical),36.0
11495.0,2016-01-31 20:41:00,Sunday,20.0,Shift_3,Station_15,19.379766,-99.100411,E-401 (Electrical),33.0
11496.0,2016-01-31 08:46:00,Sunday,8.0,Shift_1,Station_8,19.41524,-99.126397,M-205 (Mechanical),43.0
11497.0,2016-01-31 13:54:00,Sunday,13.0,Shift_2,Station_1,19.450892,-99.149655,M-205 (Mechanical),44.0
11498.0,2016-01-31 18:19:00,Sunday,18.0,Shift_3,Station_17,19.369348,-99.093304,E-401 (Electrical),34.0
11499.0,2016-02-01 13:49:00,Monday,13.0,Shift_2,Station_2,19.445936,-99.147065,M-205 (Mechanical),43.0
11500.0,2016-02-01 09:50:00,Monday,9.0,Shift_1,Station_15,19.379434,-99.101554,E-401 (Electrical),30.0
11501.0,2016-02-02 14:29:00,Tuesday,14.0,Shift_2,Station_21,19.349496,-99.079758,E-401 (Electrical),31.0
11502.0,2016-02-02 10:28:00,Tuesday,10.0,Shift_1,Station_13,19.390143,-99.108537,E-401 (Electrical),31.0
11503.0,2016-02-02 15:48:00,Tuesday,15.0,Shift_2,Station_13,19.389017,-99.108181,E-401 (Electrical),30.0
11504.0,2016-02-02 15:55:00,Tuesday,15.0,Shift_2,Station_14,19.384509,-99.104734,H-300 (Hydraulic),38.0
11505.0,2016-02-02 09:59:00,Tuesday,9.0,Shift_1,Station_19,19.359723,-99.086258,E-401 (Electrical),44.0
11506.0,2016-02-03 19:31:00,Wednesday,19.0,Shift_3,Station_10,19.404886,-99.118223,H-300 (Hydraulic),45.0
11507.0,2016-02-03 20:13:00,Wednesday,20.0,Shift_3,Station_10,19.404648,-99.118696,E-401 (Electrical),29.0
11508.0,2016-02-03 06:31:00,Wednesday,6.0,Shift_1,Station_1,19.450969,-99.149804,M-205 (Mechanical),31.0
11509.0,2016-02-03 18:20:00,Wednesday,18.0,Shift_3,Station_14,19.385183,-99.104201,E-401 (Electrical),42.0
11510.0,2016-02-03 21:21:00,Wednesday,21.0,Shift_3,Station_16,19.375326,-99.098129,S-101 (Signaling),28.0
11511.0,2016-02-04 17:34:00,Thursday,17.0,Shift_2,Station_15,19.37979,-99.100561,E-401 (Electrical),40.0
11512.0,2016-02-04 16:50:00,Thursday,16.0,Shift_2,Station_13,19.39043,-99.107968,M-205 (Mechanical),28.0
11513.0,2016-02-04 15:17:00,Thursday,15.0,Shift_2,Station_10,19.404028,-99.119227,S-101 (Signaling),26.0
11514.0,2016-02-04 14:19:00,Thursday,14.0,Shift_2,Station_3,19.439526,-99.143861,M-205 (Mechanical),30.0
11515.0,2016-02-05 17:55:00,Friday,17.0,Shift_2,Station_12,19.39505,-99.111666,M-205 (Mechanical),39.0
11516.0,2016-02-05 23:26:00,Friday,23.0,Shift_3,Station_20,19.354327,-99.083725,E-401 (Electrical),33.0
11517.0,2016-02-05 23:17:00,Friday,23.0,Shift_3,Station_9,19.409339,-99.121181,M-205 (Mechanical),39.0
11518.0,2016-02-05 06:29:00,Friday,6.0,Shift_1,Station_17,19.370912,-99.09451,E-401 (Electrical),32.0
11519.0,2016-02-05 16:10:00,Friday,16.0,Shift_2,Station_6,19.424701,-99.131693,M-205 (Mechanical),45.0
11520.0,2016-02-05 08:34:00,Friday,8.0,Shift_1,Station_9,19.409408,-99.12217,M-205 (Mechanical),30.0
11521.0,2016-02-06 12:50:00,Saturday,12.0,Shift_2,Station_17,19.369885,-99.093466,E-401 (Electrical),44.0
11522.0,2016-02-06 20:56:00,Saturday,20.0,Shift_3,Station_5,19.429721,-99.136575,E-401 (Electrical),29.0
11523.0,2016-02-07 10:16:00,Sunday,10.0,Shift_1,Station_1,19.449672,-99.14949,M-205 (Mechanical),45.0
11524.0,2016-02-07 06:07:00,Sunday,6.0,Shift_1,Station_15,19.380448,-99.100287,M-205 (Mechanical),41.0
11525.0,2016-02-07 18:37:00,Sunday,18.0,Shift_3,Station_19,19.359384,-99.086023,S-101 (Signaling),34.0
11526.0,2016-02-07 09:31:00,Sunday,9.0,Shift_1,Station_21,19.350771,-99.079843,E-401 (Electrical),28.0
11527.0,2016-02-07 13:54:00,Sunday,13.0,Shift_2,Station_18,19.36589,-99.089743,M-205 (Mechanical),27.0
11528.0,2016-02-07 15:24:00,Sunday,15.0,Shift_2,Station_13,19.389106,-99.107681,E-401 (Electrical),32.0
,2016-02-08 00:00:00,Monday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
11529.0,2016-02-09 08:32:00,Tuesday,8.0,Shift_1,Station_9,19.410617,-99.122547,M-205 (Mechanical),43.0
11530.0,2016-02-09 10:47:00,Tuesday,10.0,Shift_1,Station_14,19.384549,-99.104082,S-101 (Signaling),30.0
11531.0,2016-02-09 23:52:00,Tuesday,23.0,Shift_3,Station_8,19.415429,-99.125077,M-205 (Mechanical),33.0
11532.0,2016-02-09 13:49:00,Tuesday,13.0,Shift_2,Station_21,19.350151,-99.080392,S-101 (Signaling),40.0
11533.0,2016-02-09 23:16:00,Tuesday,23.0,Shift_3,Station_7,19.419717,-99.129594,E-401 (Electrical),31.0
11534.0,2016-02-09 11:07:00,Tuesday,11.0,Shift_1,Station_18,19.365058,-99.091337,M-205 (Mechanical),32.0
11535.0,2016-02-09 18:31:00,Tuesday,18.0,Shift_3,Station_12,19.39416,-99.110608,M-205 (Mechanical),45.0
11536.0,2016-02-09 19:14:00,Tuesday,19.0,Shift_3,Station_18,19.365972,-99.091256,M-205 (Mechanical),27.0
11537.0,2016-02-09 18:15:00,Tuesday,18.0,Shift_3,Station_7,19.419653,-99.1287,M-205 (Mechanical),30.0
11538.0,2016-02-09 19:25:00,Tuesday,19.0,Shift_3,Station_9,19.410926,-99.121648,M-205 (Mechanical),25.0
11539.0,2016-02-10 06:12:00,Wednesday,6.0,Shift_1,Station_7,19.419366,-99.129619,S-101 (Signaling),25.0
11540.0,2016-02-11 19:00:00,Thursday,19.0,Shift_3,Station_15,19.380191,-99.101902,E-401 (Electrical),41.0
11541.0,2016-02-11 17:13:00,Thursday,17.0,Shift_2,Station_1,19.4496,-99.149367,S-101 (Signaling),45.0
11542.0,2016-02-12 15:47:00,Friday,15.0,Shift_2,Station_8,19.414984,-99.124946,E-401 (Electrical),26.0
11543.0,2016-02-12 07:27:00,Friday,7.0,Shift_1,Station_6,19.425553,-99.133008,E-401 (Electrical),34.0
11544.0,2016-02-12 11:47:00,Friday,11.0,Shift_1,Station_20,19.355305,-99.082995,S-101 (Signaling),43.0
11545.0,2016-02-12 10:30:00,Friday,10.0,Shift_1,Station_6,19.425915,-99.13251,E-401 (Electrical),34.0
11546.0,2016-02-12 11:11:00,Friday,11.0,Shift_1,Station_12,19.395108,-99.112199,M-205 (Mechanical),33.0
11547.0,2016-02-12 20:56:00,Friday,20.0,Shift_3,Station_3,19.440929,-99.142536,E-401 (Electrical),35.0
11548.0,2016-02-12 08:55:00,Friday,8.0,Shift_1,Station_14,19.385379,-99.10429,M-205 (Mechanical),41.0
11549.0,2016-02-12 23:34:00,Friday,23.0,Shift_3,Station_7,19.420163,-99.129584,E-401 (Electrical),27.0
11550.0,2016-02-13 18:51:00,Saturday,18.0,Shift_3,Station_9,19.410253,-99.122219,S-101 (Signaling),43.0
11551.0,2016-02-13 09:48:00,Saturday,9.0,Shift_1,Station_13,19.390603,-99.108067,S-101 (Signaling),29.0
11552.0,2016-02-13 22:20:00,Saturday,22.0,Shift_3,Station_7,19.419541,-99.129343,M-205 (Mechanical),29.0
11553.0,2016-02-13 11:11:00,Saturday,11.0,Shift_1,Station_7,19.42008,-99.128789,E-401 (Electrical),30.0
11554.0,2016-02-13 22:09:00,Saturday,22.0,Shift_3,Station_6,19.424128,-99.132558,E-401 (Electrical),42.0
11555.0,2016-02-13 16:48:00,Saturday,16.0,Shift_2,Station_6,19.425503,-99.133064,M-205 (Mechanical),36.0
,2016-02-14 00:00:00,Sunday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
11556.0,2016-02-15 21:16:00,Monday,21.0,Shift_3,Station_17,19.369998,-99.093265,E-401 (Electrical),35.0
11557.0,2016-02-15 08:39:00,Monday,8.0,Shift_1,Station_3,19.439254,-99.14347,E-401 (Electrical),33.0
11558.0,2016-02-15 12:06:00,Monday,12.0,Shift_2,Station_17,19.369143,-99.09302,M-205 (Mechanical),26.0
11559.0,2016-02-15 18:49:00,Monday,18.0,Shift_3,Station_19,19.360606,-99.087223,M-205 (Mechanical),43.0
11560.0,2016-02-16 08:45:00,Tuesday,8.0,Shift_1,Station_16,19.375784,-99.096849,E-401 (Electrical),33.0
11561.0,2016-02-16 21:55:00,Tuesday,21.0,Shift_3,Station_8,19.415623,-99.125417,S-101 (Signaling),42.0
11562.0,2016-02-16 18:34:00,Tuesday,18.0,Shift_3,Station_17,19.370571,-99.093905,E-401 (Electrical),34.0
11563.0,2016-02-16 13:01:00,Tuesday,13.0,Shift_2,Station_1,19.450331,-99.149376,M-205 (Mechanical),39.0
11564.0,2016-02-16 16:08:00,Tuesday,16.0,Shift_2,Station_19,19.360161,-99.087276,M-205 (Mechanical),26.0
11565.0,2016-02-17 12:45:00,Wednesday,12.0,Shift_2,Station_16,19.375531,-99.096748,M-205 (Mechanical),27.0
11566.0,2016-02-17 19:21:00,Wednesday,19.0,Shift_3,Station_16,19.375741,-99.097687,E-401 (Electrical),29.0
11567.0,2016-02-17 07:08:00,Wednesday,7.0,Shift_1,Station_5,19.430842,-99.135704,E-401 (Electrical),35.0
11568.0,2016-02-17 14:09:00,Wednesday,14.0,Shift_2,Station_7,19.420968,-99.129833,H-300 (Hydraulic),43.0
11569.0,2016-02-17 13:12:00,Wednesday,13.0,Shift_2,Station_6,19.424224,-99.131887,S-101 (Signaling),26.0
11570.0,2016-02-17 11:20:00,Wednesday,11.0,Shift_1,Station_6,19.42558,-99.133202,M-205 (Mechanical),30.0
,2016-02-18 00:00:00,Thursday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
11571.0,2016-02-19 18:37:00,Friday,18.0,Shift_3,Station_17,19.370484,-99.093402,M-205 (Mechanical),41.0
11572.0,2016-02-19 20:41:00,Friday,20.0,Shift_3,Station_3,19.440003,-99.142577,S-101 (Signaling),38.0
11573.0,2016-02-19 23:52:00,Friday,23.0,Shift_3,Station_18,19.365237,-99.090336,E-401 (Electrical),31.0
11574.0,2016-02-19 21:08:00,Friday,21.0,Shift_3,Station_7,19.41937,-99.128506,E-401 (Electrical),44.0
11575.0,2016-02-19 23:18:00,Friday,23.0,Shift_3,Station_20,19.354615,-99.084153,S-101 (Signaling),42.0
11576.0,2016-02-20 21:22:00,Saturday,21.0,Shift_3,Station_6,19.425,-99.131919,E-401 (Electrical),34.0
,2016-02-21 00:00:00,Sunday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
11577.0,2016-02-22 06:27:00,Monday,6.0,Shift_1,Station_16,19.374654,-99.098499,E-401 (Electrical),45.0
11578.0,2016-02-22 18:31:00,Monday,18.0,Shift_3,Station_21,19.350984,-99.080262,M-205 (Mechanical),28.0
11579.0,2016-02-23 15:36:00,Tuesday,15.0,Shift_2,Station_14,19.385525,-99.105107,M-205 (Mechanical),34.0
11580.0,2016-02-23 15:40:00,Tuesday,15.0,Shift_2,Station_18,19.365346,-99.090841,E-401 (Electrical),32.0
11581.0,2016-02-23 14:08:00,Tuesday,14.0,Shift_2,Station_1,19.450415,-99.149103,S-101 (Signaling),33.0
11582.0,2016-02-23 09:53:00,Tuesday,9.0,Shift_1,Station_13,19.390265,-99.108277,M-205 (Mechanical),30.0
,2016-02-24 00:00:00,Wednesday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
,2016-02-25 00:00:00,Thursday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
11583.0,2016-02-26 12:49:00,Friday,12.0,Shift_2,Station_11,19.400789,-99.114865,E-401 (Electrical),37.0
11584.0,2016-02-26 06:00:00,Friday,6.0,Shift_1,Station_20,19.355273,-99.083328,E-401 (Electrical),34.0
11585.0,2016-02-26 06:01:00,Friday,6.0,Shift_1,Station_1,19.450067,-99.149588,E-401 (Electrical),31.0
,2016-02-27 00:00:00,Saturday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
11586.0,2016-02-28 19:57:00,Sunday,19.0,Shift_3,Station_5,19.429232,-99.135778,E-401 (Electrical),41.0
11587.0,2016-02-28 13:32:00,Sunday,13.0,Shift_2,Station_18,19.365293,-99.091029,E-401 (Electrical),44.0
11588.0,2016-02-28 12:51:00,Sunday,12.0,Shift_2,Station_12,19.395053,-99.112358,M-205 (Mechanical),36.0
11589.0,2016-02-28 08:30:00,Sunday,8.0,Shift_1,Station_9,19.409956,-99.121592,E-401 (Electrical),27.0
11590.0,2016-02-28 18:03:00,Sunday,18.0,Shift_3,Station_20,19.354467,-99.08299,M-205 (Mechanical),41.0
11591.0,2016-02-29 08:13:00,Monday,8.0,Shift_1,Station_12,19.39574,-99.111861,S-101 (Signaling),43.0
11592.0,2016-02-29 10:26:00,Monday,10.0,Shift_1,Station_4,19.435197,-99.139624,H-300 (Hydraulic),36.0
11593.0,2016-03-01 14:17:00,Tuesday,14.0,Shift_2,Station_14,19.385186,-99.105414,M-205 (Mechanical),43.0
11594.0,2016-03-01 18:15:00,Tuesday,18.0,Shift_3,Station_20,19.354555,-99.0843,S-101 (Signaling),30.0
11595.0,2016-03-01 22:12:00,Tuesday,22.0,Shift_3,Station_18,19.364117,-99.090215,M-205 (Mechanical),45.0
11596.0,2016-03-01 19:50:00,Tuesday,19.0,Shift_3,Station_21,19.350984,-99.079591,E-401 (Electrical),30.0
11597.0,2016-03-01 07:43:00,Tuesday,7.0,Shift_1,Station_2,19.445487,-99.147302,E-401 (Electrical),31.0
11598.0,2016-03-01 12:18:00,Tuesday,12.0,Shift_2,Station_21,19.349445,-99.079871,E-401 (Electrical),25.0
11599.0,2016-03-01 13:56:00,Tuesday,13.0,Shift_2,Station_19,19.360378,-99.086615,E-401 (Electrical),30.0
11600.0,2016-03-01 12:09:00,Tuesday,12.0,Shift_2,Station_5,19.430543,-99.1363,M-205 (Mechanical),35.0
,2016-03-02 00:00:00,Wednesday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
,2016-03-03 00:00:00,Thursday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
11601.0,2016-03-04 12:36:00,Friday,12.0,Shift_2,Station_5,19.429802,-99.136793,M-205 (Mechanical),28.0
11602.0,2016-03-04 17:34:00,Friday,17.0,Shift_2,Station_17,19.3698,-99.093333,E-401 (Electrical),38.0
11603.0,2016-03-04 13:57:00,Friday,13.0,Shift_2,Station_7,19.420891,-99.129868,S-101 (Signaling),36.0
11604.0,2016-03-04 22:00:00,Friday,22.0,Shift_3,Station_21,19.350591,-99.079815,M-205 (Mechanical),39.0
11605.0,2016-03-04 15:59:00,Friday,15.0,Shift_2,Station_4,19.434176,-99.140192,E-401 (Electrical),35.0
11606.0,2016-03-04 08:04:00,Friday,8.0,Shift_1,Station_12,19.395188,-99.112077,M-205 (Mechanical),31.0
11607.0,2016-03-04 23:24:00,Friday,23.0,Shift_3,Station_13,19.390701,-99.108413,S-101 (Signaling),31.0
11608.0,2016-03-05 18:24:00,Saturday,18.0,Shift_3,Station_2,19.445165,-99.146358,E-401 (Electrical),26.0
11609.0,2016-03-05 21:51:00,Saturday,21.0,Shift_3,Station_12,19.394344,-99.11141,E-401 (Electrical),26.0
11610.0,2016-03-05 16:14:00,Saturday,16.0,Shift_2,Station_10,19.405656,-99.118825,S-101 (Signaling),26.0
11611.0,2016-03-06 12:22:00,Sunday,12.0,Shift_2,Station_21,19.350824,-99.080598,M-205 (Mechanical),27.0
11612.0,2016-03-07 16:36:00,Monday,16.0,Shift_2,Station_8,19.415565,-99.125558,H-300 (Hydraulic),37.0
11613.0,2016-03-07 16:02:00,Monday,16.0,Shift_2,Station_9,19.409731,-99.12157,H-300 (Hydraulic),29.0
11614.0,2016-03-08 20:10:00,Tuesday,20.0,Shift_3,Station_1,19.450181,-99.149786,E-401 (Electrical),25.0
11615.0,2016-03-08 14:31:00,Tuesday,14.0,Shift_2,Station_18,19.365202,-99.090849,S-101 (Signaling),29.0
11616.0,2016-03-09 23:55:00,Wednesday,23.0,Shift_3,Station_20,19.355452,-99.082727,S-101 (Signaling),44.0
11617.0,2016-03-09 10:27:00,Wednesday,10.0,Shift_1,Station_13,19.389786,-99.10798,E-401 (Electrical),30.0
11618.0,2016-03-09 18:29:00,Wednesday,18.0,Shift_3,Station_7,19.420489,-99.12921,E-401 (Electrical),44.0
11619.0,2016-03-09 17:52:00,Wednesday,17.0,Shift_2,Station_6,19.425959,-99.133256,E-401 (Electrical),31.0
11620.0,2016-03-09 08:05:00,Wednesday,8.0,Shift_1,Station_10,19.40404,-99.117561,E-401 (Electrical),28.0
11621.0,2016-03-09 08:48:00,Wednesday,8.0,Shift_1,Station_15,19.379193,-99.101667,E-401 (Electrical),26.0
11622.0,2016-03-09 11:20:00,Wednesday,11.0,Shift_1,Station_14,19.385457,-99.104265,E-401 (Electrical),29.0
11623.0,2016-03-09 17:43:00,Wednesday,17.0,Shift_2,Station_19,19.360091,-99.086306,E-401 (Electrical),42.0
11624.0,2016-03-09 14:08:00,Wednesday,14.0,Shift_2,Station_13,19.3897,-99.108972,M-205 (Mechanical),30.0
11625.0,2016-03-09 06:50:00,Wednesday,6.0,Shift_1,Station_11,19.400386,-99.115495,M-205 (Mechanical),28.0
11626.0,2016-03-10 16:40:00,Thursday,16.0,Shift_2,Station_19,19.359472,-99.08774,E-401 (Electrical),31.0
11627.0,2016-03-10 15:29:00,Thursday,15.0,Shift_2,Station_19,19.360306,-99.086004,E-401 (Electrical),28.0
11628.0,2016-03-10 19:25:00,Thursday,19.0,Shift_3,Station_3,19.439493,-99.142879,M-205 (Mechanical),34.0
11629.0,2016-03-10 13:46:00,Thursday,13.0,Shift_2,Station_21,19.350247,-99.079579,H-300 (Hydraulic),40.0
11630.0,2016-03-10 06:29:00,Thursday,6.0,Shift_1,Station_5,19.429081,-99.136329,E-401 (Electrical),38.0
11631.0,2016-03-11 20:59:00,Friday,20.0,Shift_3,Station_14,19.384664,-99.104412,E-401 (Electrical),41.0
11632.0,2016-03-11 22:04:00,Friday,22.0,Shift_3,Station_19,19.359798,-99.087705,S-101 (Signaling),39.0
11633.0,2016-03-11 21:17:00,Friday,21.0,Shift_3,Station_2,19.445575,-99.146623,E-401 (Electrical),29.0
11634.0,2016-03-11 06:43:00,Friday,6.0,Shift_1,Station_3,19.440591,-99.143644,E-401 (Electrical),27.0
11635.0,2016-03-11 07:50:00,Friday,7.0,Shift_1,Station_15,19.380125,-99.101303,E-401 (Electrical),44.0
11636.0,2016-03-11 18:30:00,Friday,18.0,Shift_3,Station_9,19.410927,-99.121495,H-300 (Hydraulic),43.0
11637.0,2016-03-11 14:04:00,Friday,14.0,Shift_2,Station_21,19.349983,-99.080449,M-205 (Mechanical),42.0
11638.0,2016-03-12 15:21:00,Saturday,15.0,Shift_2,Station_18,19.365366,-99.089722,S-101 (Signaling),26.0
11639.0,2016-03-12 17:33:00,Saturday,17.0,Shift_2,Station_14,19.385942,-99.103926,H-300 (Hydraulic),34.0
11640.0,2016-03-12 16:40:00,Saturday,16.0,Shift_2,Station_10,19.404746,-99.117726,E-401 (Electrical),34.0
11641.0,2016-03-12 18:52:00,Saturday,18.0,Shift_3,Station_14,19.385513,-99.103773,E-401 (Electrical),25.0
11642.0,2016-03-12 06:05:00,Saturday,6.0,Shift_1,Station_13,19.390061,-99.107106,M-205 (Mechanical),39.0
11643.0,2016-03-12 18:39:00,Saturday,18.0,Shift_3,Station_7,19.419516,-99.129563,M-205 (Mechanical),41.0
11644.0,2016-03-13 23:49:00,Sunday,23.0,Shift_3,Station_21,19.349494,-99.080966,M-205 (Mechanical),43.0
11645.0,2016-03-13 14:39:00,Sunday,14.0,Shift_2,Station_5,19.429893,-99.135744,M-205 (Mechanical),37.0
11646.0,2016-03-13 17:20:00,Sunday,17.0,Shift_2,Station_21,19.350105,-99.079613,H-300 (Hydraulic),27.0
11647.0,2016-03-13 11:35:00,Sunday,11.0,Shift_1,Station_8,19.414045,-99.126384,H-300 (Hydraulic),41.0
11648.0,2016-03-14 13:21:00,Monday,13.0,Shift_2,Station_10,19.404017,-99.118642,M-205 (Mechanical),45.0
11649.0,2016-03-14 11:12:00,Monday,11.0,Shift_1,Station_21,19.350489,-99.079396,M-205 (Mechanical),25.0
11650.0,2016-03-14 16:21:00,Monday,16.0,Shift_2,Station_10,19.404378,-99.119467,H-300 (Hydraulic),36.0
11651.0,2016-03-14 13:35:00,Monday,13.0,Shift_2,Station_5,19.430847,-99.136985,M-205 (Mechanical),40.0
11652.0,2016-03-14 11:20:00,Monday,11.0,Shift_1,Station_4,19.43536,-99.140475,M-205 (Mechanical),25.0
11653.0,2016-03-15 09:14:00,Tuesday,9.0,Shift_1,Station_8,19.415819,-99.125574,E-401 (Electrical),33.0
11654.0,2016-03-15 14:31:00,Tuesday,14.0,Shift_2,Station_21,19.350256,-99.080461,E-401 (Electrical),44.0
11655.0,2016-03-15 19:29:00,Tuesday,19.0,Shift_3,Station_19,19.36082,-99.087553,S-101 (Signaling),43.0
11656.0,2016-03-16 19:22:00,Wednesday,19.0,Shift_3,Station_7,19.419226,-99.129699,E-401 (Electrical),28.0
11657.0,2016-03-16 14:28:00,Wednesday,14.0,Shift_2,Station_18,19.364353,-99.089548,S-101 (Signaling),27.0
11658.0,2016-03-16 23:27:00,Wednesday,23.0,Shift_3,Station_14,19.384008,-99.103519,E-401 (Electrical),35.0
11659.0,2016-03-16 23:01:00,Wednesday,23.0,Shift_3,Station_3,19.439559,-99.143737,E-401 (Electrical),44.0
11660.0,2016-03-16 14:24:00,Wednesday,14.0,Shift_2,Station_7,19.419478,-99.129864,M-205 (Mechanical),38.0
11661.0,2016-03-16 08:18:00,Wednesday,8.0,Shift_1,Station_1,19.450623,-99.149595,M-205 (Mechanical),37.0
11662.0,2016-03-16 09:28:00,Wednesday,9.0,Shift_1,Station_17,19.369189,-99.094891,S-101 (Signaling),30.0
11663.0,2016-03-16 17:06:00,Wednesday,17.0,Shift_2,Station_14,19.385965,-99.104643,E-401 (Electrical),45.0
,2016-03-17 00:00:00,Thursday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
,2016-03-18 00:00:00,Friday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
11664.0,2016-03-19 17:44:00,Saturday,17.0,Shift_2,Station_14,19.384099,-99.104085,E-401 (Electrical),43.0
11665.0,2016-03-19 15:12:00,Saturday,15.0,Shift_2,Station_5,19.430651,-99.136824,M-205 (Mechanical),43.0
11666.0,2016-03-20 14:06:00,Sunday,14.0,Shift_2,Station_17,19.370289,-99.094066,M-205 (Mechanical),45.0
11667.0,2016-03-20 09:42:00,Sunday,9.0,Shift_1,Station_21,19.349417,-99.079445,E-401 (Electrical),41.0
11668.0,2016-03-20 12:06:00,Sunday,12.0,Shift_2,Station_12,19.394039,-99.112264,E-401 (Electrical),39.0
11669.0,2016-03-20 06:04:00,Sunday,6.0,Shift_1,Station_15,19.379359,-99.100708,E-401 (Electrical),27.0
11670.0,2016-03-20 19:09:00,Sunday,19.0,Shift_3,Station_3,19.44082,-99.143034,E-401 (Electrical),30.0
11671.0,2016-03-20 20:35:00,Sunday,20.0,Shift_3,Station_11,19.399925,-99.115119,E-401 (Electrical),38.0
,2016-03-21 00:00:00,Monday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
,2016-03-22 00:00:00,Tuesday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
11672.0,2016-03-23 13:14:00,Wednesday,13.0,Shift_2,Station_6,19.42453,-99.131959,E-401 (Electrical),32.0
11673.0,2016-03-23 11:06:00,Wednesday,11.0,Shift_1,Station_13,19.389478,-99.107516,E-401 (Electrical),39.0
11674.0,2016-03-23 13:15:00,Wednesday,13.0,Shift_2,Station_21,19.350941,-99.079135,H-300 (Hydraulic),30.0
11675.0,2016-03-23 23:48:00,Wednesday,23.0,Shift_3,Station_18,19.364004,-99.09083,E-401 (Electrical),34.0
11676.0,2016-03-23 10:03:00,Wednesday,10.0,Shift_1,Station_10,19.405897,-99.118364,E-401 (Electrical),31.0
11677.0,2016-03-23 13:28:00,Wednesday,13.0,Shift_2,Station_13,19.390429,-99.108785,S-101 (Signaling),45.0
11678.0,2016-03-24 17:42:00,Thursday,17.0,Shift_2,Station_14,19.38587,-99.104321,M-205 (Mechanical),26.0
11679.0,2016-03-24 20:02:00,Thursday,20.0,Shift_3,Station_4,19.4359,-99.139453,H-300 (Hydraulic),32.0
11680.0,2016-03-25 19:52:00,Friday,19.0,Shift_3,Station_12,19.394101,-99.111543,H-300 (Hydraulic),25.0
11681.0,2016-03-25 15:32:00,Friday,15.0,Shift_2,Station_3,19.440459,-99.142265,M-205 (Mechanical),40.0
11682.0,2016-03-25 21:15:00,Friday,21.0,Shift_3,Station_14,19.385402,-99.103511,S-101 (Signaling),28.0
11683.0,2016-03-25 20:55:00,Friday,20.0,Shift_3,Station_16,19.374037,-99.097024,E-401 (Electrical),44.0
11684.0,2016-03-26 11:36:00,Saturday,11.0,Shift_1,Station_15,19.379936,-99.101897,E-401 (Electrical),45.0
11685.0,2016-03-26 17:15:00,Saturday,17.0,Shift_2,Station_7,19.419461,-99.128184,E-401 (Electrical),35.0
11686.0,2016-03-26 21:16:00,Saturday,21.0,Shift_3,Station_12,19.395632,-99.111277,H-300 (Hydraulic),45.0
11687.0,2016-03-26 23:57:00,Saturday,23.0,Shift_3,Station_10,19.404742,-99.119217,S-101 (Signaling),27.0
,2016-03-27 00:00:00,Sunday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
11688.0,2016-03-28 15:37:00,Monday,15.0,Shift_2,Station_19,19.360167,-99.087041,M-205 (Mechanical),40.0
11689.0,2016-03-28 14:37:00,Monday,14.0,Shift_2,Station_17,19.37037,-99.093002,E-401 (Electrical),27.0
11690.0,2016-03-29 13:20:00,Tuesday,13.0,Shift_2,Station_4,19.434476,-99.139052,E-401 (Electrical),40.0
