fault_id,timestamp,day_of_week,hour_of_day,shift_at_fault,base_location,fault_latitude,fault_longitude,error_code,response_time_minutes
14073.0,2017-11-22 13:46:00,Wednesday,13.0,Shift_2,Station_14,19.384746,-99.104749,E-401 (Electrical),40.0
14074.0,2017-11-22 19:11:00,Wednesday,19.0,Shift_3,Station_10,19.404257,-99.117654,E-401 (Electrical),44.0
14075.0,2017-11-23 18:44:00,Thursday,18.0,Shift_3,Station_17,19.369217,-99.093206,E-401 (Electrical),42.0
14076.0,2017-11-23 19:14:00,Thursday,19.0,Shift_3,Station_16,19.374916,-99.097066,E-401 (Electrical),28.0
14077.0,2017-11-23 17:12:00,Thursday,17.0,Shift_2,Station_19,19.359948,-99.086735,E-401 (Electrical),30.0
14078.0,2017-11-23 13:17:00,Thursday,13.0,Shift_2,Station_20,19.35484,-99.083812,S-101 (Signaling),30.0
14079.0,2017-11-23 22:18:00,Thursday,22.0,Shift_3,Station_19,19.360885,-99.086751,S-101 (Signaling),44.0
14080.0,2017-11-23 08:34:00,Thursday,8.0,Shift_1,Station_18,19.364435,-99.089968,E-401 (Electrical),37.0
14081.0,2017-11-23 22:18:00,Thursday,22.0,Shift_3,Station_10,19.404107,-99.119429,E-401 (Electrical),30.0
14082.0,2017-11-24 17:42:00,Friday,17.0,Shift_2,Station_7,19.420268,-99.129861,M-205 (Mechanical),30.0
14083.0,2017-11-24 19:25:00,Friday,19.0,Shift_3,Station_3,19.4399,-99.142949,E-401 (Electrical),32.0
14084.0,2017-11-24 14:22:00,Friday,14.0,Shift_2,Station_21,19.349057,-99.080448,S-101 (Signaling),37.0
,2017-11-25 00:00:00,Saturday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
,2017-11-26 00:00:00,Sunday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
14085.0,2017-11-27 11:16:00,Monday,11.0,Shift_1,Station_3,19.440033,-99.142927,M-205 (Mechanical),34.0
14086.0,2017-11-27 17:09:00,Monday,17.0,Shift_2,Station_16,19.375705,-99.0979,H-300 (Hydraulic),36.0
14087.0,2017-11-27 23:05:00,Monday,23.0,Shift_3,Station_18,19.366,-99.090831,E-401 (Electrical),42.0
14088.0,2017-11-27 17:18:00,Monday,17.0,Shift_2,Station_20,19.355213,-99.082723,E-401 (Electrical),35.0
14089.0,2017-11-27 15:13:00,Monday,15.0,Shift_2,Station_19,19.359423,-99.087344,E-401 (Electrical),38.0
,2017-11-28 00:00:00,Tuesday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
14090.0,2017-11-29 10:49:00,Wednesday,10.0,Shift_1,Station_18,19.36553,-99.091319,M-205 (Mechanical),42.0
14091.0,2017-11-30 14:14:00,Thursday,14.0,Shift_2,Station_2,19.445382,-99.147004,M-205 (Mechanical),39.0
14092.0,2017-11-30 21:31:00,Thursday,21.0,Shift_3,Station_11,19.399828,-99.115963,E-401 (Electrical),39.0
14093.0,2017-11-30 10:28:00,Thursday,10.0,Shift_1,Station_3,19.43993,-99.142726,M-205 (Mechanical),43.0
14094.0,2017-12-01 07:47:00,Friday,7.0,Shift_1,Station_1,19.44945,-99.150155,E-401 (Electrical),29.0
14095.0,2017-12-01 06:46:00,Friday,6.0,Shift_1,Station_1,19.450662,-99.14955,S-101 (Signaling),40.0
14096.0,2017-12-01 08:19:00,Friday,8.0,Shift_1,Station_1,19.449897,-99.150306,M-205 (Mechanical),26.0
14097.0,2017-12-02 12:49:00,Saturday,12.0,Shift_2,Station_4,19.434274,-99.139495,M-205 (Mechanical),35.0
14098.0,2017-12-02 09:13:00,Saturday,9.0,Shift_1,Station_18,19.365599,-99.090251,M-205 (Mechanical),25.0
14099.0,2017-12-02 15:31:00,Saturday,15.0,Shift_2,Station_2,19.445312,-99.145537,E-401 (Electrical),39.0
14100.0,2017-12-02 11:39:00,Saturday,11.0,Shift_1,Station_3,19.440455,-99.142465,E-401 (Electrical),25.0
14101.0,2017-12-03 22:14:00,Sunday,22.0,Shift_3,Station_7,19.420629,-99.128372,M-205 (Mechanical),41.0
14102.0,2017-12-03 13:24:00,Sunday,13.0,Shift_2,Station_6,19.424824,-99.132979,E-401 (Electrical),31.0
14103.0,2017-12-03 22:37:00,Sunday,22.0,Shift_3,Station_21,19.350014,-99.080985,H-300 (Hydraulic),43.0
14104.0,2017-12-03 11:33:00,Sunday,11.0,Shift_1,Station_11,19.399112,-99.115736,M-205 (Mechanical),28.0
14105.0,2017-12-03 06:34:00,Sunday,6.0,Shift_1,Station_11,19.400355,-99.115257,S-101 (Signaling),38.0
14106.0,2017-12-03 23:20:00,Sunday,23.0,Shift_3,Station_1,19.449151,-99.150626,E-401 (Electrical),39.0
14107.0,2017-12-03 07:34:00,Sunday,7.0,Shift_1,Station_8,19.414734,-99.125064,H-300 (Hydraulic),25.0
14108.0,2017-12-03 17:33:00,Sunday,17.0,Shift_2,Station_3,19.439443,-99.142846,M-205 (Mechanical),26.0
,2017-12-04 00:00:00,Monday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
14109.0,2017-12-05 16:46:00,Tuesday,16.0,Shift_2,Station_17,19.369026,-99.094777,S-101 (Signaling),34.0
14110.0,2017-12-05 07:24:00,Tuesday,7.0,Shift_1,Station_1,19.450325,-99.149795,M-205 (Mechanical),27.0
14111.0,2017-12-05 17:07:00,Tuesday,17.0,Shift_2,Station_1,19.449002,-99.149331,M-205 (Mechanical),31.0
14112.0,2017-12-05 22:56:00,Tuesday,22.0,Shift_3,Station_21,19.350156,-99.080159,E-401 (Electrical),32.0
14113.0,2017-12-06 07:24:00,Wednesday,7.0,Shift_1,Station_12,19.395327,-99.112225,E-401 (Electrical),45.0
14114.0,2017-12-06 17:23:00,Wednesday,17.0,Shift_2,Station_14,19.385301,-99.104506,E-401 (Electrical),29.0
14115.0,2017-12-06 16:39:00,Wednesday,16.0,Shift_2,Station_17,19.369923,-99.094034,E-401 (Electrical),35.0
14116.0,2017-12-06 14:50:00,Wednesday,14.0,Shift_2,Station_18,19.365486,-99.090661,M-205 (Mechanical),28.0
14117.0,2017-12-06 20:00:00,Wednesday,20.0,Shift_3,Station_15,19.379468,-99.100547,M-205 (Mechanical),28.0
14118.0,2017-12-06 19:42:00,Wednesday,19.0,Shift_3,Station_6,19.424598,-99.132746,H-300 (Hydraulic),31.0
,2017-12-07 00:00:00,Thursday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
,2017-12-08 00:00:00,Friday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
14119.0,2017-12-09 07:15:00,Saturday,7.0,Shift_1,Station_16,19.375493,-99.098065,E-401 (Electrical),29.0
14120.0,2017-12-09 10:00:00,Saturday,10.0,Shift_1,Station_4,19.435091,-99.13886,M-205 (Mechanical),27.0
14121.0,2017-12-10 21:43:00,Sunday,21.0,Shift_3,Station_10,19.40552,-99.117758,E-401 (Electrical),25.0
14122.0,2017-12-10 18:29:00,Sunday,18.0,Shift_3,Station_5,19.429627,-99.136083,M-205 (Mechanical),44.0
14123.0,2017-12-10 17:23:00,Sunday,17.0,Shift_2,Station_7,19.419776,-99.129209,M-205 (Mechanical),45.0
14124.0,2017-12-10 17:22:00,Sunday,17.0,Shift_2,Station_16,19.374976,-99.097873,E-401 (Electrical),42.0
14125.0,2017-12-10 10:41:00,Sunday,10.0,Shift_1,Station_10,19.405932,-99.118106,E-401 (Electrical),33.0
14126.0,2017-12-10 19:01:00,Sunday,19.0,Shift_3,Station_4,19.435147,-99.139386,S-101 (Signaling),43.0
14127.0,2017-12-10 10:53:00,Sunday,10.0,Shift_1,Station_18,19.365951,-99.090092,S-101 (Signaling),25.0
14128.0,2017-12-10 06:25:00,Sunday,6.0,Shift_1,Station_10,19.404492,-99.11849,E-401 (Electrical),43.0
14129.0,2017-12-10 21:52:00,Sunday,21.0,Shift_3,Station_20,19.355807,-99.084104,E-401 (Electrical),37.0
14130.0,2017-12-11 20:45:00,Monday,20.0,Shift_3,Station_1,19.4503,-99.149322,E-401 (Electrical),39.0
14131.0,2017-12-11 10:50:00,Monday,10.0,Shift_1,Station_21,19.350476,-99.080515,M-205 (Mechanical),30.0
14132.0,2017-12-11 08:31:00,Monday,8.0,Shift_1,Station_7,19.420729,-99.129461,M-205 (Mechanical),45.0
14133.0,2017-12-11 06:06:00,Monday,6.0,Shift_1,Station_9,19.409247,-99.121451,S-101 (Signaling),30.0
14134.0,2017-12-11 12:41:00,Monday,12.0,Shift_2,Station_19,19.359178,-99.087315,S-101 (Signaling),30.0
14135.0,2017-12-12 07:00:00,Tuesday,7.0,Shift_1,Station_17,19.369598,-99.093081,H-300 (Hydraulic),42.0
14136.0,2017-12-12 11:05:00,Tuesday,11.0,Shift_1,Station_9,19.410559,-99.121937,S-101 (Signaling),39.0
14137.0,2017-12-12 15:20:00,Tuesday,15.0,Shift_2,Station_20,19.354438,-99.083354,M-205 (Mechanical),27.0
14138.0,2017-12-12 22:42:00,Tuesday,22.0,Shift_3,Station_13,19.390677,-99.108211,E-401 (Electrical),29.0
14139.0,2017-12-12 14:00:00,Tuesday,14.0,Shift_2,Station_1,19.450462,-99.15018,M-205 (Mechanical),39.0
14140.0,2017-12-13 18:01:00,Wednesday,18.0,Shift_3,Station_1,19.44969,-99.150914,E-401 (Electrical),31.0
14141.0,2017-12-13 16:12:00,Wednesday,16.0,Shift_2,Station_17,19.370483,-99.093077,M-205 (Mechanical),37.0
14142.0,2017-12-13 08:22:00,Wednesday,8.0,Shift_1,Station_4,19.43598,-99.139825,E-401 (Electrical),26.0
14143.0,2017-12-13 15:57:00,Wednesday,15.0,Shift_2,Station_4,19.435506,-99.139218,M-205 (Mechanical),28.0
14144.0,2017-12-13 09:26:00,Wednesday,9.0,Shift_1,Station_18,19.364374,-99.091345,M-205 (Mechanical),31.0
14145.0,2017-12-13 12:35:00,Wednesday,12.0,Shift_2,Station_7,19.420467,-99.129466,E-401 (Electrical),37.0
14146.0,2017-12-14 17:25:00,Thursday,17.0,Shift_2,Station_19,19.359034,-99.0878,H-300 (Hydraulic),30.0
14147.0,2017-12-14 08:04:00,Thursday,8.0,Shift_1,Station_10,19.40484,-99.118584,E-401 (Electrical),30.0
14148.0,2017-12-14 18:59:00,Thursday,18.0,Shift_3,Station_5,19.429945,-99.136607,E-401 (Electrical),32.0
14149.0,2017-12-14 13:55:00,Thursday,13.0,Shift_2,Station_4,19.434117,-99.139412,E-401 (Electrical),26.0
14150.0,2017-12-14 16:51:00,Thursday,16.0,Shift_2,Station_12,19.395938,-99.110572,S-101 (Signaling),44.0
14151.0,2017-12-15 14:40:00,Friday,14.0,Shift_2,Station_18,19.365988,-99.091075,E-401 (Electrical),36.0
14152.0,2017-12-15 11:40:00,Friday,11.0,Shift_1,Station_13,19.389321,-99.108951,M-205 (Mechanical),35.0
14153.0,2017-12-15 20:50:00,Friday,20.0,Shift_3,Station_4,19.4356,-99.139264,S-101 (Signaling),35.0
14154.0,2017-12-15 13:08:00,Friday,13.0,Shift_2,Station_1,19.449988,-99.150338,E-401 (Electrical),29.0
14155.0,2017-12-15 07:46:00,Friday,7.0,Shift_1,Station_19,19.359827,-99.087876,E-401 (Electrical),30.0
14156.0,2017-12-15 19:38:00,Friday,19.0,Shift_3,Station_9,19.410131,-99.122287,E-401 (Electrical),38.0
14157.0,2017-12-15 20:04:00,Friday,20.0,Shift_3,Station_3,19.440281,-99.142673,S-101 (Signaling),34.0
14158.0,2017-12-16 12:18:00,Saturday,12.0,Shift_2,Station_2,19.445945,-99.145945,M-205 (Mechanical),39.0
14159.0,2017-12-16 08:07:00,Saturday,8.0,Shift_1,Station_19,19.360544,-99.086309,M-205 (Mechanical),36.0
14160.0,2017-12-16 20:34:00,Saturday,20.0,Shift_3,Station_13,19.390184,-99.108422,E-401 (Electrical),26.0
14161.0,2017-12-16 19:02:00,Saturday,19.0,Shift_3,Station_21,19.349235,-99.080497,E-401 (Electrical),41.0
14162.0,2017-12-16 09:46:00,Saturday,9.0,Shift_1,Station_12,19.39452,-99.111691,H-300 (Hydraulic),28.0
14163.0,2017-12-16 13:32:00,Saturday,13.0,Shift_2,Station_10,19.405973,-99.117907,M-205 (Mechanical),29.0
14164.0,2017-12-16 09:35:00,Saturday,9.0,Shift_1,Station_11,19.399058,-99.114562,E-401 (Electrical),36.0
,2017-12-17 00:00:00,Sunday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
14165.0,2017-12-18 23:36:00,Monday,23.0,Shift_3,Station_8,19.414762,-99.125351,M-205 (Mechanical),38.0
14166.0,2017-12-18 23:06:00,Monday,23.0,Shift_3,Station_14,19.38547,-99.103729,S-101 (Signaling),36.0
14167.0,2017-12-18 17:24:00,Monday,17.0,Shift_2,Station_17,19.370108,-99.093764,M-205 (Mechanical),30.0
,2017-12-19 00:00:00,Tuesday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
14168.0,2017-12-20 20:48:00,Wednesday,20.0,Shift_3,Station_20,19.355772,-99.083116,M-205 (Mechanical),33.0
14169.0,2017-12-21 11:11:00,Thursday,11.0,Shift_1,Station_9,19.410406,-99.122177,S-101 (Signaling),34.0
14170.0,2017-12-21 23:53:00,Thursday,23.0,Shift_3,Station_3,19.439471,-99.143991,S-101 (Signaling),30.0
14171.0,2017-12-21 16:38:00,Thursday,16.0,Shift_2,Station_10,19.404922,-99.119387,M-205 (Mechanical),44.0
14172.0,2017-12-21 17:21:00,Thursday,17.0,Shift_2,Station_14,19.384433,-99.104089,E-401 (Electrical),41.0
14173.0,2017-12-21 23:12:00,Thursday,23.0,Shift_3,Station_1,19.449214,-99.149373,E-401 (Electrical),32.0
14174.0,2017-12-21 12:45:00,Thursday,12.0,Shift_2,Station_2,19.444477,-99.147492,M-205 (Mechanical),32.0
14175.0,2017-12-22 20:23:00,Friday,20.0,Shift_3,Station_1,19.449593,-99.149131,H-300 (Hydraulic),36.0
14176.0,2017-12-22 09:41:00,Friday,9.0,Shift_1,Station_17,19.369607,-99.094085,M-205 (Mechanical),30.0
14177.0,2017-12-23 21:30:00,Saturday,21.0,Shift_3,Station_9,19.409829,-99.121329,H-300 (Hydraulic),43.0
14178.0,2017-12-23 19:38:00,Saturday,19.0,Shift_3,Station_19,19.359396,-99.087946,E-401 (Electrical),40.0
14179.0,2017-12-23 07:00:00,Saturday,7.0,Shift_1,Station_15,19.380429,-99.101322,E-401 (Electrical),41.0
14180.0,2017-12-23 14:39:00,Saturday,14.0,Shift_2,Station_8,19.415456,-99.125051,S-101 (Signaling),27.0
14181.0,2017-12-23 21:34:00,Saturday,21.0,Shift_3,Station_13,19.390588,-99.108904,S-101 (Signaling),41.0
14182.0,2017-12-23 16:05:00,Saturday,16.0,Shift_2,Station_5,19.429777,-99.135141,S-101 (Signaling),28.0
14183.0,2017-12-23 09:58:00,Saturday,9.0,Shift_1,Station_20,19.355799,-99.083769,S-101 (Signaling),26.0
,2017-12-24 00:00:00,Sunday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
14184.0,2017-12-25 22:08:00,Monday,22.0,Shift_3,Station_17,19.370388,-99.09301,M-205 (Mechanical),37.0
14185.0,2017-12-25 18:02:00,Monday,18.0,Shift_3,Station_8,19.415172,-99.125771,S-101 (Signaling),27.0
14186.0,2017-12-25 20:23:00,Monday,20.0,Shift_3,Station_16,19.374305,-99.097238,E-401 (Electrical),26.0
14187.0,2017-12-25 23:47:00,Monday,23.0,Shift_3,Station_20,19.354618,-99.082845,M-205 (Mechanical),36.0
14188.0,2017-12-26 23:42:00,Tuesday,23.0,Shift_3,Station_12,19.394356,-99.11197,M-205 (Mechanical),35.0
14189.0,2017-12-26 19:33:00,Tuesday,19.0,Shift_3,Station_2,19.445151,-99.14748,M-205 (Mechanical),41.0
14190.0,2017-12-26 08:12:00,Tuesday,8.0,Shift_1,Station_6,19.425736,-99.132414,S-101 (Signaling),27.0
14191.0,2017-12-26 07:35:00,Tuesday,7.0,Shift_1,Station_7,19.419799,-99.129818,E-401 (Electrical),36.0
14192.0,2017-12-26 12:47:00,Tuesday,12.0,Shift_2,Station_11,19.399389,-99.114604,M-205 (Mechanical),39.0
14193.0,2017-12-26 13:24:00,Tuesday,13.0,Shift_2,Station_5,19.430784,-99.136553,M-205 (Mechanical),30.0
14194.0,2017-12-26 17:26:00,Tuesday,17.0,Shift_2,Station_10,19.405685,-99.118775,E-401 (Electrical),26.0
14195.0,2017-12-27 10:47:00,Wednesday,10.0,Shift_1,Station_5,19.430964,-99.136396,S-101 (Signaling),34.0
14196.0,2017-12-27 08:10:00,Wednesday,8.0,Shift_1,Station_21,19.350978,-99.080986,E-401 (Electrical),41.0
14197.0,2017-12-27 17:31:00,Wednesday,17.0,Shift_2,Station_13,19.389889,-99.107629,M-205 (Mechanical),31.0
14198.0,2017-12-27 10:51:00,Wednesday,10.0,Shift_1,Station_9,19.410293,-99.122579,E-401 (Electrical),44.0
14199.0,2017-12-27 15:08:00,Wednesday,15.0,Shift_2,Station_14,19.385189,-99.105054,S-101 (Signaling),44.0
14200.0,2017-12-27 13:17:00,Wednesday,13.0,Shift_2,Station_5,19.42997,-99.135278,M-205 (Mechanical),28.0
,2017-12-28 00:00:00,Thursday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
14201.0,2017-12-29 13:19:00,Friday,13.0,Shift_2,Station_5,19.429005,-99.135201,M-205 (Mechanical),35.0
14202.0,2017-12-29 14:15:00,Friday,14.0,Shift_2,Station_17,19.3705,-99.09325,E-401 (Electrical),27.0
14203.0,2017-12-29 14:12:00,Friday,14.0,Shift_2,Station_5,19.429984,-99.135297,E-401 (Electrical),42.0
14204.0,2017-12-29 23:12:00,Friday,23.0,Shift_3,Station_9,19.410335,-99.121189,M-205 (Mechanical),41.0
14205.0,2017-12-29 09:14:00,Friday,9.0,Shift_1,Station_12,19.395622,-99.111315,E-401 (Electrical),26.0
14206.0,2017-12-29 13:02:00,Friday,13.0,Shift_2,Station_2,19.444271,-99.146883,E-401 (Electrical),37.0
,2017-12-30 00:00:00,Saturday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
14207.0,2017-12-31 12:19:00,Sunday,12.0,Shift_2,Station_17,19.36943,-99.094646,E-401 (Electrical),28.0
14208.0,2017-12-31 08:37:00,Sunday,8.0,Shift_1,Station_10,19.404786,-99.118211,M-205 (Mechanical),39.0
14209.0,2017-12-31 13:29:00,Sunday,13.0,Shift_2,Station_17,19.369784,-99.094299,H-300 (Hydraulic),43.0
14210.0,2017-12-31 22:47:00,Sunday,22.0,Shift_3,Station_2,19.445689,-99.145514,E-401 (Electrical),36.0
14211.0,2018-01-01 16:58:00,Monday,16.0,Shift_2,Station_2,19.445552,-99.146284,M-205 (Mechanical),42.0
14212.0,2018-01-01 20:40:00,Monday,20.0,Shift_3,Station_9,19.409433,-99.122686,M-205 (Mechanical),44.0
14213.0,2018-01-01 22:13:00,Monday,22.0,Shift_3,Station_1,19.450893,-99.150309,H-300 (Hydraulic),43.0
14214.0,2018-01-01 15:28:00,Monday,15.0,Shift_2,Station_12,19.395251,-99.112215,M-205 (Mechanical),27.0
14215.0,2018-01-01 08:27:00,Monday,8.0,Shift_1,Station_19,19.36014,-99.087741,S-101 (Signaling),28.0
14216.0,2018-01-02 20:45:00,Tuesday,20.0,Shift_3,Station_18,19.365566,-99.089906,H-300 (Hydraulic),25.0
14217.0,2018-01-02 08:04:00,Tuesday,8.0,Shift_1,Station_19,19.359417,-99.087001,E-401 (Electrical),27.0
14218.0,2018-01-02 20:03:00,Tuesday,20.0,Shift_3,Station_3,19.44066,-99.143899,E-401 (Electrical),44.0
14219.0,2018-01-03 21:42:00,Wednesday,21.0,Shift_3,Station_12,19.394115,-99.110668,E-401 (Electrical),41.0
14220.0,2018-01-03 22:38:00,Wednesday,22.0,Shift_3,Station_12,19.394916,-99.111009,S-101 (Signaling),29.0
14221.0,2018-01-03 19:32:00,Wednesday,19.0,Shift_3,Station_1,19.449465,-99.1498,M-205 (Mechanical),43.0
14222.0,2018-01-03 21:09:00,Wednesday,21.0,Shift_3,Station_18,19.365417,-99.089585,H-300 (Hydraulic),37.0
14223.0,2018-01-04 21:05:00,Thursday,21.0,Shift_3,Station_15,19.380602,-99.101023,E-401 (Electrical),31.0
14224.0,2018-01-04 07:20:00,Thursday,7.0,Shift_1,Station_19,19.359759,-99.086576,H-300 (Hydraulic),43.0
14225.0,2018-01-04 10:28:00,Thursday,10.0,Shift_1,Station_7,19.420264,-99.128724,E-401 (Electrical),44.0
14226.0,2018-01-04 21:52:00,Thursday,21.0,Shift_3,Station_17,19.369896,-99.094476,E-401 (Electrical),40.0
14227.0,2018-01-04 10:08:00,Thursday,10.0,Shift_1,Station_9,19.409521,-99.121479,M-205 (Mechanical),38.0
14228.0,2018-01-05 23:43:00,Friday,23.0,Shift_3,Station_10,19.405273,-99.119089,S-101 (Signaling),42.0
14229.0,2018-01-05 20:21:00,Friday,20.0,Shift_3,Station_11,19.399155,-99.114421,S-101 (Signaling),43.0
14230.0,2018-01-05 15:27:00,Friday,15.0,Shift_2,Station_5,19.430326,-99.1363,E-401 (Electrical),25.0
14231.0,2018-01-05 22:56:00,Friday,22.0,Shift_3,Station_8,19.414392,-99.125211,E-401 (Electrical),27.0
14232.0,2018-01-05 13:36:00,Friday,13.0,Shift_2,Station_21,19.349712,-99.079912,M-205 (Mechanical),25.0
14233.0,2018-01-05 11:42:00,Friday,11.0,Shift_1,Station_9,19.409524,-99.121926,E-401 (Electrical),39.0
14234.0,2018-01-05 17:42:00,Friday,17.0,Shift_2,Station_11,19.399593,-99.115992,E-401 (Electrical),29.0
14235.0,2018-01-05 23:05:00,Friday,23.0,Shift_3,Station_4,19.435972,-99.14011,M-205 (Mechanical),34.0
14236.0,2018-01-05 16:25:00,Friday,16.0,Shift_2,Station_18,19.365453,-99.090539,E-401 (Electrical),39.0
14237.0,2018-01-06 08:41:00,Saturday,8.0,Shift_1,Station_11,19.400796,-99.115793,E-401 (Electrical),29.0
14238.0,2018-01-06 20:05:00,Saturday,20.0,Shift_3,Station_17,19.369112,-99.094729,M-205 (Mechanical),44.0
14239.0,2018-01-06 15:30:00,Saturday,15.0,Shift_2,Station_20,19.35582,-99.084198,M-205 (Mechanical),44.0
14240.0,2018-01-07 06:20:00,Sunday,6.0,Shift_1,Station_7,19.420658,-99.129761,E-401 (Electrical),43.0
14241.0,2018-01-07 16:59:00,Sunday,16.0,Shift_2,Station_10,19.404644,-99.118448,E-401 (Electrical),45.0
14242.0,2018-01-07 20:04:00,Sunday,20.0,Shift_3,Station_11,19.399886,-99.114865,M-205 (Mechanical),42.0
14243.0,2018-01-07 11:09:00,Sunday,11.0,Shift_1,Station_3,19.440445,-99.142447,E-401 (Electrical),25.0
14244.0,2018-01-07 10:33:00,Sunday,10.0,Shift_1,Station_18,19.364102,-99.089983,E-401 (Electrical),43.0
14245.0,2018-01-08 08:28:00,Monday,8.0,Shift_1,Station_20,19.354921,-99.082684,S-101 (Signaling),29.0
14246.0,2018-01-08 15:53:00,Monday,15.0,Shift_2,Station_5,19.429706,-99.135062,E-401 (Electrical),26.0
14247.0,2018-01-08 15:20:00,Monday,15.0,Shift_2,Station_13,19.39052,-99.108129,E-401 (Electrical),41.0
14248.0,2018-01-08 12:16:00,Monday,12.0,Shift_2,Station_1,19.450843,-99.150616,E-401 (Electrical),38.0
14249.0,2018-01-08 12:50:00,Monday,12.0,Shift_2,Station_18,19.36526,-99.089819,E-401 (Electrical),36.0
14250.0,2018-01-08 14:42:00,Monday,14.0,Shift_2,Station_20,19.354016,-99.083246,E-401 (Electrical),37.0
14251.0,2018-01-08 19:21:00,Monday,19.0,Shift_3,Station_19,19.359812,-99.086696,E-401 (Electrical),41.0
14252.0,2018-01-08 17:10:00,Monday,17.0,Shift_2,Station_4,19.435989,-99.139862,H-300 (Hydraulic),39.0
14253.0,2018-01-08 17:07:00,Monday,17.0,Shift_2,Station_13,19.389482,-99.108111,M-205 (Mechanical),45.0
14254.0,2018-01-08 07:12:00,Monday,7.0,Shift_1,Station_13,19.389523,-99.108126,E-401 (Electrical),43.0
14255.0,2018-01-08 11:46:00,Monday,11.0,Shift_1,Station_17,19.370433,-99.094693,E-401 (Electrical),36.0
14256.0,2018-01-08 13:48:00,Monday,13.0,Shift_2,Station_7,19.419941,-99.128667,S-101 (Signaling),33.0
14257.0,2018-01-09 17:23:00,Tuesday,17.0,Shift_2,Station_21,19.349516,-99.080955,M-205 (Mechanical),35.0
14258.0,2018-01-09 15:29:00,Tuesday,15.0,Shift_2,Station_17,19.370636,-99.094944,M-205 (Mechanical),32.0
14259.0,2018-01-09 17:22:00,Tuesday,17.0,Shift_2,Station_1,19.450879,-99.150465,S-101 (Signaling),34.0
14260.0,2018-01-09 13:01:00,Tuesday,13.0,Shift_2,Station_13,19.389315,-99.108101,E-401 (Electrical),38.0
14261.0,2018-01-09 14:49:00,Tuesday,14.0,Shift_2,Station_2,19.445809,-99.146784,M-205 (Mechanical),28.0
14262.0,2018-01-09 21:48:00,Tuesday,21.0,Shift_3,Station_4,19.435017,-99.139433,M-205 (Mechanical),31.0
14263.0,2018-01-09 21:37:00,Tuesday,21.0,Shift_3,Station_4,19.434003,-99.13868,E-401 (Electrical),42.0
,2018-01-10 00:00:00,Wednesday,,NO_INCIDENT,No Incident Day,,,NO_INCIDENT,
14264.0,2018-01-11 20:36:00,Thursday,20.0,Shift_3,Station_10,19.40429,-99.117562,E-401 (Electrical),29.0
14265.0,2018-01-11 19:06:00,Thursday,19.0,Shift_3,Station_17,19.37062,-99.093148,M-205 (Mechanical),39.0
14266.0,2018-01-11 20:07:00,Thursday,20.0,Shift_3,Station_10,19.40589,-99.117923,M-205 (Mechanical),32.0
14267.0,2018-01-11 18:45:00,Thursday,18.0,Shift_3,Station_5,19.429567,-99.136659,E-401 (Electrical),37.0
14268.0,2018-01-11 22:38:00,Thursday,22.0,Shift_3,Station_11,19.399389,-99.114953,S-101 (Signaling),44.0
14269.0,2018-01-11 14:36:00,Thursday,14.0,Shift_2,Station_16,19.374531,-99.097547,E-401 (Electrical),28.0
14270.0,2018-01-11 15:47:00,Thursday,15.0,Shift_2,Station_16,19.375938,-99.09736,M-205 (Mechanical),32.0
14271.0,2018-01-12 13:19:00,Friday,13.0,Shift_2,Station_13,19.389247,-99.108754,M-205 (Mechanical),43.0
14272.0,2018-01-12 14:53:00,Friday,14.0,Shift_2,Station_14,19.384419,-99.10356,E-401 (Electrical),29.0
14273.0,2018-01-13 14:16:00,Saturday,14.0,Shift_2,Station_16,19.37416,-99.098459,M-205 (Mechanical),32.0
14274.0,2018-01-13 13:49:00,Saturday,13.0,Shift_2,Station_11,19.400563,-99.114497,E-401 (Electrical),25.0
14275.0,2018-01-13 11:47:00,Saturday,11.0,Shift_1,Station_18,19.36494,-99.090764,E-401 (Electrical),44.0
14276.0,2018-01-13 09:01:00,Saturday,9.0,Shift_1,Station_3,19.44018,-99.142733,M-205 (Mechanical),27.0
14277.0,2018-01-13 20:43:00,Saturday,20.0,Shift_3,Station_12,19.394805,-99.111482,E-401 (Electrical),43.0
14278.0,2018-01-14 18:25:00,Sunday,18.0,Shift_3,Station_8,19.41442,-99.124903,E-401 (Electrical),36.0
14279.0,2018-01-14 21:10:00,Sunday,21.0,Shift_3,Station_4,19.435179,-99.13954,H-300 (Hydraulic),35.0
14280.0,2018-01-14 12:58:00,Sunday,12.0,Shift_2,Station_15,19.379842,-99.101635,H-300 (Hydraulic),35.0
14281.0,2018-01-14 07:50:00,Sunday,7.0,Shift_1,Station_4,19.434826,-99.138643,M-205 (Mechanical),42.0
14282.0,2018-01-14 11:53:00,Sunday,11.0,Shift_1,Station_19,19.360398,-99.08796,E-401 (Electrical),31.0
